{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '171', 'floors': 0, 'bp': '144/03', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': 200, 'floors': 0, 'bp': '131/49', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '94', 'floors': 0, 'bp': '122/34', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '89', 'floors': 0, 'bp': '169/31', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '95', 'floors': 0, 'bp': '73/79', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '149', 'floors': 0, 'bp': '150/61', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': 200, 'floors': 0, 'bp': '87/73', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '107', 'floors': 0, 'bp': '115/74', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '136', 'floors': 0, 'bp': '72/19', 'steps': 0}
{'distance': 0.005090000107884407, 'elevation': 0, 'calories': 20.78495979309082, 'pulse': 200, 'floors': 0, 'bp': '147/87', 'steps': 7}
{'distance': 0.042169999331235886, 'elevation': 0, 'calories': 24.743999481201172, 'pulse': '81', 'floors': 0, 'bp': '99/34', 'steps': 58}
{'distance': 0.10832999646663666, 'elevation': 0, 'calories': 36.373680114746094, 'pulse': 200, 'floors': 0, 'bp': '87/55', 'steps': 149}
{'distance': 0.1010499969124794, 'elevation': 0, 'calories': 39.9615592956543, 'pulse': 200, 'floors': 0, 'bp': '84/69', 'steps': 139}
{'distance': 0.06397999823093414, 'elevation': 0, 'calories': 32.043479919433594, 'pulse': 200, 'floors': 0, 'bp': '191/91', 'steps': 88}
{'distance': 0.004360000137239695, 'elevation': 0, 'calories': 24.372840881347656, 'pulse': '87', 'floors': 0, 'bp': '73/09', 'steps': 6}
{'distance': 0, 'elevation': 0, 'calories': 22.64076042175293, 'pulse': '92', 'floors': 0, 'bp': '126/11', 'steps': 0}
{'distance': 0.061069998890161514, 'elevation': 0, 'calories': 32.043479919433594, 'pulse': '90', 'floors': 0, 'bp': '94/71', 'steps': 84}
{'distance': 0, 'elevation': 0, 'calories': 21.650999069213867, 'pulse': '126', 'floors': 0, 'bp': '149/00', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 21.032400131225586, 'pulse': '125', 'floors': 0, 'bp': '78/19', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.26959991455078, 'pulse': 200, 'floors': 0, 'bp': '74/53', 'steps': 0}
{'distance': 0.12648999691009521, 'elevation': 0, 'calories': 38.848079681396484, 'pulse': 200, 'floors': 0, 'bp': '73/63', 'steps': 174}
{'distance': 0, 'elevation': 0, 'calories': 20.908679962158203, 'pulse': '139', 'floors': 0, 'bp': '73/46', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 19.79520034790039, 'pulse': 200, 'floors': 0, 'bp': '82/06', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 20.78495979309082, 'pulse': '80', 'floors': 0, 'bp': '105/73', 'steps': 0}
{'distance': 0.005090000107884407, 'elevation': 0, 'calories': 21.650999069213867, 'pulse': '192', 'floors': 0, 'bp': '140/28', 'steps': 7}
{'distance': 0.006539999973028898, 'elevation': 0, 'calories': 22.1458797454834, 'pulse': 200, 'floors': 0, 'bp': '74/77', 'steps': 9}
{'distance': 0.05380000174045563, 'elevation': 0, 'calories': 31.053720474243164, 'pulse': 200, 'floors': 0, 'bp': '76/53', 'steps': 74}
{'distance': 0.027629999443888664, 'elevation': 0, 'calories': 26.228639602661133, 'pulse': '160', 'floors': 0, 'bp': '71/15', 'steps': 38}
{'distance': 0.068340003490448, 'elevation': 0, 'calories': 29.44536018371582, 'pulse': 200, 'floors': 0, 'bp': '94/26', 'steps': 94}
{'distance': 0.15776999294757843, 'elevation': 0, 'calories': 53.44704055786133, 'pulse': '137', 'floors': 0, 'bp': '95/80', 'steps': 217}
{'distance': 0.005090000107884407, 'elevation': 0, 'calories': 21.898439407348633, 'pulse': '99', 'floors': 0, 'bp': '85/80', 'steps': 7}
{'distance': 0.05452999845147133, 'elevation': 0, 'calories': 31.177440643310547, 'pulse': '199', 'floors': 0, 'bp': '127/42', 'steps': 75}
{'distance': 0, 'elevation': 0, 'calories': 22.517040252685547, 'pulse': '126', 'floors': 0, 'bp': '77/58', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.393320083618164, 'pulse': 200, 'floors': 0, 'bp': '116/94', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.517040252685547, 'pulse': '89', 'floors': 0, 'bp': '157/29', 'steps': 0}
{'distance': 0.013089999556541443, 'elevation': 0, 'calories': 24.991439819335938, 'pulse': '97', 'floors': 0, 'bp': '191/10', 'steps': 18}
{'distance': 0.041439998894929886, 'elevation': 0, 'calories': 30.311399459838867, 'pulse': '110', 'floors': 0, 'bp': '96/06', 'steps': 57}
{'distance': 0.010180000215768814, 'elevation': 0, 'calories': 27.218399047851562, 'pulse': '85', 'floors': 0, 'bp': '77/93', 'steps': 14}
{'distance': 0, 'elevation': 0, 'calories': 22.1458797454834, 'pulse': '93', 'floors': 0, 'bp': '93/47', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 23.011920928955078, 'pulse': '137', 'floors': 0, 'bp': '83/39', 'steps': 0}
{'distance': 0.1177700012922287, 'elevation': 0, 'calories': 37.363441467285156, 'pulse': '80', 'floors': 0, 'bp': '128/57', 'steps': 162}
{'distance': 0.07489000260829926, 'elevation': 0, 'calories': 36.00252151489258, 'pulse': 200, 'floors': 0, 'bp': '101/65', 'steps': 103}
{'distance': 0, 'elevation': 0, 'calories': 23.011920928955078, 'pulse': '95', 'floors': 0, 'bp': '90/45', 'steps': 0}
{'distance': 0.029810000211000443, 'elevation': 0, 'calories': 28.208160400390625, 'pulse': '160', 'floors': 0, 'bp': '178/32', 'steps': 41}
{'distance': 0.09814000129699707, 'elevation': 0, 'calories': 35.6313591003418, 'pulse': '159', 'floors': 0, 'bp': '94/49', 'steps': 135}
{'distance': 0.175929993391037, 'elevation': 0, 'calories': 46.8898811340332, 'pulse': 200, 'floors': 0, 'bp': '90/12', 'steps': 242}
{'distance': 0.0356299988925457, 'elevation': 0, 'calories': 30.0639591217041, 'pulse': '84', 'floors': 0, 'bp': '165/22', 'steps': 49}
{'distance': 0, 'elevation': 0, 'calories': 22.764480590820312, 'pulse': 200, 'floors': 0, 'bp': '71/07', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.393320083618164, 'pulse': 200, 'floors': 0, 'bp': '91/23', 'steps': 0}
{'distance': 0.09815999865531921, 'elevation': 0, 'calories': 38.848079681396484, 'pulse': '97', 'floors': 0, 'bp': '103/06', 'steps': 135}
{'distance': 0, 'elevation': 0, 'calories': 22.517040252685547, 'pulse': '127', 'floors': 0, 'bp': '179/43', 'steps': 0}
{'distance': 0.30608001351356506, 'elevation': 0, 'calories': 53.07587814331055, 'pulse': '98', 'floors': 0, 'bp': '163/19', 'steps': 421}
{'distance': 1.4274799823760986, 'elevation': 0, 'calories': 140.1747589111328, 'pulse': '80', 'floors': 0, 'bp': '193/65', 'steps': 1901}
{'distance': 1.386389970779419, 'elevation': 0, 'calories': 147.9691162109375, 'pulse': '173', 'floors': 0, 'bp': '72/98', 'steps': 1907}
{'distance': 0.4673199951648712, 'elevation': 3.0480000972747803, 'calories': 77.07756042480469, 'pulse': 200, 'floors': 1, 'bp': '94/29', 'steps': 599}
{'distance': 0.11488000303506851, 'elevation': 0, 'calories': 39.83784103393555, 'pulse': '105', 'floors': 0, 'bp': '189/24', 'steps': 158}
{'distance': 0.01891000010073185, 'elevation': 0, 'calories': 36.12623977661133, 'pulse': 200, 'floors': 0, 'bp': '92/63', 'steps': 26}
{'distance': 0.034170001745224, 'elevation': 0, 'calories': 35.75508117675781, 'pulse': '142', 'floors': 0, 'bp': '172/54', 'steps': 47}
{'distance': 0, 'elevation': 0, 'calories': 26.10491943359375, 'pulse': '83', 'floors': 0, 'bp': '94/56', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.764480590820312, 'pulse': '94', 'floors': 0, 'bp': '186/65', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.64076042175293, 'pulse': 200, 'floors': 0, 'bp': '178/88', 'steps': 0}
{'distance': 0.10034000128507614, 'elevation': 0, 'calories': 36.00252151489258, 'pulse': '123', 'floors': 0, 'bp': '193/48', 'steps': 138}
{'distance': 0.04944000020623207, 'elevation': 0, 'calories': 32.41463851928711, 'pulse': '182', 'floors': 0, 'bp': '198/27', 'steps': 68}
{'distance': 0.014539999887347221, 'elevation': 0, 'calories': 25.981199264526367, 'pulse': '144', 'floors': 0, 'bp': '71/48', 'steps': 20}
{'distance': 0.011629999615252018, 'elevation': 0, 'calories': 24.62027931213379, 'pulse': 200, 'floors': 0, 'bp': '99/54', 'steps': 16}
{'distance': 0, 'elevation': 0, 'calories': 22.26959991455078, 'pulse': '96', 'floors': 0, 'bp': '75/01', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.26959991455078, 'pulse': 200, 'floors': 0, 'bp': '90/82', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.1458797454834, 'pulse': '145', 'floors': 0, 'bp': '74/58', 'steps': 0}
{'distance': 0.0029100000392645597, 'elevation': 0, 'calories': 23.135639190673828, 'pulse': 200, 'floors': 0, 'bp': '108/16', 'steps': 4}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': 200, 'floors': 0, 'bp': '100/04', 'steps': 0}
{'distance': 0.004360000137239695, 'elevation': 0, 'calories': 20.413799285888672, 'pulse': 200, 'floors': 0, 'bp': '84/53', 'steps': 6}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '113', 'floors': 0, 'bp': '126/94', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '86', 'floors': 0, 'bp': '85/03', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.681720733642578, 'pulse': 200, 'floors': 0, 'bp': '93/07', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.558000564575195, 'pulse': '80', 'floors': 0, 'bp': '71/50', 'steps': 0}
{'distance': 0.0058200000785291195, 'elevation': 0, 'calories': 20.537519454956055, 'pulse': 200, 'floors': 0, 'bp': '73/35', 'steps': 8}
{'distance': 0, 'elevation': 0, 'calories': 18.681720733642578, 'pulse': '124', 'floors': 0, 'bp': '81/50', 'steps': 0}
