{'distance': 0, 'elevation': 0, 'calories': 23.00634002685547, 'pulse': '190', 'floors': 0, 'bp': '144/25', 'steps': 0}
{'distance': 0.00872000027447939, 'elevation': 0, 'calories': 22.635269165039062, 'pulse': '86', 'floors': 0, 'bp': '80/37', 'steps': 12}
{'distance': 0.043630000203847885, 'elevation': 0, 'calories': 25.232759475708008, 'pulse': '172', 'floors': 0, 'bp': '73/91', 'steps': 60}
{'distance': 0.042169999331235886, 'elevation': 0, 'calories': 30.922500610351562, 'pulse': 200, 'floors': 0, 'bp': '71/20', 'steps': 58}
{'distance': 0, 'elevation': 0, 'calories': 22.14051055908203, 'pulse': '109', 'floors': 0, 'bp': '126/36', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 22.387889862060547, 'pulse': 200, 'floors': 0, 'bp': '92/46', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 20.53253936767578, 'pulse': 200, 'floors': 0, 'bp': '138/04', 'steps': 0}
{'distance': 0.026170000433921814, 'elevation': 0, 'calories': 22.635269165039062, 'pulse': '172', 'floors': 0, 'bp': '87/06', 'steps': 36}
{'distance': 0.08578000217676163, 'elevation': 0, 'calories': 35.74641036987305, 'pulse': '88', 'floors': 0, 'bp': '161/37', 'steps': 118}
{'distance': 0, 'elevation': 0, 'calories': 22.88265037536621, 'pulse': '156', 'floors': 0, 'bp': '152/11', 'steps': 0}
{'distance': 0.09380000084638596, 'elevation': 0, 'calories': 39.2097282409668, 'pulse': '130', 'floors': 0, 'bp': '129/64', 'steps': 129}
{'distance': 0.006539999973028898, 'elevation': 0, 'calories': 21.52206039428711, 'pulse': '89', 'floors': 0, 'bp': '70/80', 'steps': 9}
{'distance': 0, 'elevation': 0, 'calories': 19.048259735107422, 'pulse': '171', 'floors': 0, 'bp': '106/79', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 19.543020248413086, 'pulse': 200, 'floors': 0, 'bp': '82/39', 'steps': 0}
{'distance': 0.00872000027447939, 'elevation': 0, 'calories': 21.769439697265625, 'pulse': 200, 'floors': 0, 'bp': '97/50', 'steps': 12}
{'distance': 0.029810000211000443, 'elevation': 0, 'calories': 23.377410888671875, 'pulse': 200, 'floors': 0, 'bp': '89/80', 'steps': 41}
{'distance': 0, 'elevation': 0, 'calories': 18.553499221801758, 'pulse': '114', 'floors': 0, 'bp': '183/20', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.553499221801758, 'pulse': 200, 'floors': 0, 'bp': '87/69', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.553499221801758, 'pulse': 200, 'floors': 0, 'bp': '97/33', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.553499221801758, 'pulse': '82', 'floors': 0, 'bp': '106/29', 'steps': 0}
{'distance': 0, 'elevation': 0, 'calories': 18.553499221801758, 'pulse': '133', 'floors': 0, 'bp': '173/65', 'steps': 0}
